国家站点,ASIN,评论ID,评论标题,属性,评论内容,VP标识,星级,作者,评论时间
US,B0D7DKJ75M,R2EB3GS0CTN4VU,This a a review of Anker's CS response rathern than the actual product which was returned,Color: Black,"I have purchased Anker products before: battery packs, and wireless mouse etc, and have been generally happy with the products. Given this background history I was surprised and disappointed with Anker's response to query on their MagGo Power Bank. I have included my question to Anker and their response: My message to Anker "" On the Amazon website, the product is described as compatible with iPhone model 16, 15 etc but when I received the product, the information on the box indicates is is for iPhone 15/14/13/12 series....what about iPhone 16? Did I get an older model charger?
<br>Dec 23, 2024 10:50 PM
<br>The response from Anker : Dear George,
<br>I understand your concern about ensuring compatibility with your iPhone 16. Based on the information available, the Anker MagGo Power Banks, such as the A1610 Anker 621 Magnetic Battery (MagGo) and A1614 Anker 622 Magnetic Battery (MagGo) Upgraded Version, are listed as compatible with iPhone 15/14/13/12 series.
<br>While the product box may not explicitly mention iPhone 16, it's possible that the MagGo series could still be compatible due to similar charging requirements across recent iPhone models. However, to be certain, you should check the output voltage and current of the power bank and ensure they match the requirements of your iPhone 16.
<br>If the specifications align, your MagGo Power Bank should work with your iPhone 16. If you have any doubts, it might be helpful to verify the specific model number of your power bank and compare it with the latest compatibility updates from Anker. "" Anker's response was surprisingly casual and NON-Professional : Particularly galling was their assertion and advise that "" While the product box may not explicitly mention iPhone 16, it's possible that the MagGo series could still be compatible ..."" The answer I expected was a clear yes or not on product compatibility with iPhone 16 rather than "" ...it is possible that the MagGo series could still be compatible"" Furthermore I was advised to "" ...to be certain, you should check the output voltage and current of the power bank and ensure they match the requirements of your iPhone 16."" Are your kidding?! the onus of checking product compatibility has now shifted to me, the consumer? I am very disappointed with Anker's response---instead of clear YES or NO answers on whether I received an outdated older model and product compatibility with iPhone 16, I was presented with the task of checking the output voltage and current of the product in question. The answer and solution Anker provided were ridiculous and non-professional. I am VERY disappointed with their quality of Customer Service.",是,1,GSheng,2024-12-30
US,B0D7DKJ75M,R18UD6ERO2YJSV,Doesn’t seem to work as advertised,Color: Black,Overheats very quickly. Charges way slower to than other Anker maggo batteries I have. Phone was at 20% and I connected this device - 45 minutes later my phone was at 30% charged and both the phone and battery were incredibly hot. Not what I expect out of an Anker product.,是,1,David Myers,2024-12-29
US,B0D7HZ4G5G,R14HOO4U1FCCAO,Excellent product.,Color: White,Perfect size for travel. Fast charging. Life saving. Great value for money. Functions as described.,是,5,Shekhar Mahajan,2024-12-28
US,B0D7DKJ75M,R2TGKNB5G1UZM8,It works,Color: Black,The product works as expected. Typically good stuff from Anker.,是,5,JAS,2024-12-27
US,B0D7DKJ75M,R9KPRR4N13U8L,Charge it up and it’s ready to use.,Color: Black,Simple to use and charged my phone quickly.,是,5,Ken Rathbone,2024-12-27
US,B0D7J24952,R184IPCT5MYHOR,WOW!!,Color: Green,"This portable charger was a lifesaver on our vacation. It was very versatile for my iPhone, earbuds, Meta Ray Bans, computer, etc., and the charge is long-lasting.",否,5,snettle,2024-12-26
US,B0D7J2HS1X,R3NR6JS6LYUXUQ,Stylish and Portable MagSafe Power Bank for Travel and Everyday Use,Color: Pink,"The Anker MagGo Power Bank is a sleek and ultra-slim 10,000mAh magnetic battery pack designed for iPhones with MagSafe compatibility. Its elegant pink finish and compact design make it as fashionable as it is functional. With fast wireless charging and quick power bank recharge capabilities, it’s a reliable companion for travel or daily commutes, fitting effortlessly into a backpack or purse.
<br>
<br>Pros:
<br>Fast Wireless Charging: Provides up to 15W of ultra-fast charging for iPhones, ensuring your device powers up quickly.
<br>Magnetic Attachment: Securely attaches to your iPhone, making it easy to charge on the go without cables.
<br>Compact and Lightweight: Slim enough to carry in a backpack or purse, making it perfect for travel.
<br>Quick Recharge: The power bank itself recharges quickly, minimizing downtime between uses.
<br>Attractive Design: The pink color and matte finish add a stylish touch, combining aesthetics with functionality.
<br>High Capacity: 10,000mAh capacity allows for 1.8 full charges for an iPhone 15 Pro, ensuring you stay powered all day.
<br>
<br>Cons:
<br>Device-Specific Compatibility: Limited to iPhones with MagSafe, which may not appeal to users with non-MagSafe devices.
<br>
<br>The Anker MagGo Power Bank is a must-have accessory for iPhone users who value style, convenience, and reliable charging. Its fast wireless performance, compact size, and quick recharge make it ideal for travel and everyday use. If you’re in the Apple ecosystem and looking for a portable charging solution, this power bank is an excellent choice. Highly recommended for its performance and aesthetic appeal!",否,5,Ashley,2024-12-25
US,B0D7DKJ75M,R2HI1KXPMCS7HE,holds a charge,Color: Black,"holds a charge, and charges your device a couple times. win win",是,5,bart marshall,2024-12-24
US,B0D7HZ4G5G,R2BDP55QZQ61AM,Lots of juice and solidly designed,Color: White,This battery charges my iPhone 15 Pro twice on one charge. Very handy for a long day out. The build quality is what you expect from Anker -excellent. And it looks good too.,是,5,eljiv,2024-12-23
US,B0D7J2HS1X,RW2U7U7T3L1IR,Pretty in pink,Color: Pink,"I love this brand, very reliable. Fast charging and travel ready.price point is good.",否,5,Tussanee,2024-12-23
US,B0D7HZ4G5G,RCF0J1VN4Y0LD,1,Color: White,1,是,5,D CASH,2024-12-22
US,B0D7DKJ75M,R32E9PS0KH2L7C,Improved Ultra Slim Power Bank,Color: Black,"Purchased this upgraded 10mAh Anker power bank after having heating issues with the Anker MagGo 10k power bank (with the display). This version is much slimmer and lighter, trade off to remove the kickstand and display from the original version. I find that this one runs much cooler when charging wirelessly, barely gets warm to the touch. The older version got so hot that it was uncomfortable to touch. Last but not least this supports 30W USB-C charging while the older version only had 20W. Included pics to show the difference in size, even with the slim attached to my iPhone 12 work phone it was just slightly bigger than the older power bank by itself.",是,5,eldo300,2024-12-21
US,B0D7HZ4G5G,RK483RMWBDEYQ,Highly recommend,Color: White,Love this .. very convenient.. not too heavy. I'm able to get three charges on my Galaxy S23+ and about two charges on my wife's iphone 16 pro max,是,5,rj,2024-12-20
US,B0D7DKJ75M,RAXOF03D0KXTQ,OVERHEATING ISSUE!,Color: Black,"I have an iPhone 15 Pro, and this MagSafe battery consistently experiences overheating. It gets really HOT! Before completing charging my phone, I get this message:
<br>
<br>“Charging On Hold
<br>Charging will resume when iPhone returns to normal temperature.”
<br>
<br>This “MagSafe Compatible” battery should be called “MagUnSafe.” I purchased two of these, and I’m very disappointed with this experience, because I have numerous ANKER products, and they have all been great — except for this one. If you’re looking for a “MagSafe Compatible” battery, then you should look elsewhere. I do NOT recommend this product.",是,1,The Chairman,2024-12-20
US,B0D7HZ4G5G,R129R6PG46VPB5,Own many of these,Color: White,I buy these all the time for friends family and to be able to have a charged one all over my house office and car,否,5,Sean H,2024-12-19
US,B0D7DKJ75M,R2AEF0VXRVZ0E1,Recycled items being sent as new,Color: Black,Buyer beware. Received returned defective item.,是,1,Bill Gilmour,2024-12-19
US,B0D7HZ4G5G,R21SK4RLPCDBHF,Unreliable,Color: White,"Possibly just a bad unit but it doesn’t hold a charge. Will fully charge and put in my bag, when I need it it’s dead. Will update after warranty replacement arrives.",否,1,Amazon Customer,2024-12-19
US,B0D7DKJ75M,R2TYZFJEAMKUVD,"Slimmer then most if not all 10,000",Color: Black,"My iPad 10 was charged from 0% to 100% where as my ESR 10,000 was only able to charge 87%",是,5,Doug A,2024-12-18
US,B0D7DKJ75M,R3LHH6K15DCCC,Battery pack for the clutch,Color: Black,This is perfect for when the charging port on your phone decides to stop working and you’re out and about.,是,5,Zachary Donaldson,2024-12-16
US,B0D7DKJ75M,R3F1TZQ5X6NULL,I Should Have Bought One Sooner,Color: Black,"This has been one of my favorite device purchases of the year. It's slim and easily attaches to the back of my iPhone when I need a charge or at times when I want to stay comfortably in bed to keep scrolling social media instead of getting up to recharge the phone. There's also plenty of juice if I want to take the pack with me on the road and doesn't take up much space when carrying. I can get almost two full charges which is plenty for my use case. My one advice would be to decide on whether you prefer the slimmer design of this power bank or need one with a display/kickstand. If you don't need those extras, then this is the one to get.",是,5,R. Price,2024-12-16
US,B0D7J2HS1X,R1MWAQ1VOALXS9,"Powerful and functional, but bulky",Color: Pink,"I give this power bank a 4 rating. It's easy to use. It charges my phone at least twice (when I need it). It is magnetic and can attach to my phone. It matches the color of my phone and makes it look like it is the perfect accessory. I also like that there are options to charge using a cord or just laying the phone on top of it while using the speaker on your phone to talk.
<br>
<br>The reason I did not rate it a 5, is that it is bulky and can make your hands tired of holding it when you are on a long phone call. It is slimmer than other cordless power banks but it is still bulky to use and touch.",否,4,Ms Jo Bell,2024-12-16
US,B0D7DKJ75M,R557324SHSMAY,Best way to keep phone charged,,"A little bulky for my shirt pocket, but the best option for traveling and keeping the phone ready for pix etc.",是,5,SailingMan,2024-12-14
US,B0D7J24952,R15JIDS2WQW0J3,Highly Recommend,,"This is my first time buying from Anker and, so far, I am very pleased.",是,5,Cierra Strangarity,2024-12-12
US,B0D7J24952,R254IRF7DBDCTM,Quality Anker product,,"There are a ton of these power banks on the market, but you can't always be sure of the quality with some of the unknown brands. Anker is well known and makes quality products. I own a ton of their stuff and it has always been great, just like this power bank.",否,5,AD729,2024-12-12
US,B0D7J24952,R3HMQMYX5IOWY1,great,,great,是,5,Melody lam,2024-12-12
US,B0D7J24952,R1OLRVZLC7U5AU,"Compact with strong magnetic, provides lots of power",,"Very premium packaging. The power bank has a nice strong magnet and works with my iPhone and Android s21 ultra. It's labeled for iphome12 -15 use. Not 100% on the ultra-slim claim. It is wide and has some weight to it. But strong magnet makes up for that. I doubt I'll have the combined phone and charger in my pocket, too big. But it is good size for everyday hand use. Happy with it. Color is neutral pink white. Not too flashy which I like.",否,5,Penelope,2024-12-12
US,B0D7DKJ75M,R3532QZMK2XNRG,iPhone. 16 case,,"Reasonable price , true color and durability",是,5,Carolina Carig,2024-12-10
US,B0D7DKJ75M,R2KJYDSNH9KM9T,Anker power bank,,Best power bank out there!,是,5,starula,2024-12-09
US,B0D7DKJ75M,RKAGJGNTFS47I,Muy bueno. ,,Listo para cuando mi teléfono necesite una carga extra.,是,5,A. R.,2024-12-09
US,B0D7DKJ75M,R19TCZF0EVVP39,Small and charges fast,,"I'm really just writing this review because I see that Amazon has tagged this as having a lot of ""unreliable"" reviews and is recommending some junk battery pack instead. Well Anker deserves better than that, they've consistently produced quality products, including this battery pack. It recently went on a two week overseas trip and was super helpful for keeping my iPhone topped off. I mainly just like the size and weight considering its a 10,000 mAh battery - you can actually keep it in your pocket.",是,5,J. Mullis,2024-12-09
US,B0D7DKJ75M,R16JHXVPU4CWVY,A must have for day trips.,,"The media could not be loaded.       &nbsp;This has to be one of the best things I could have purchased this year. For reference, I currently have an iPhone 16 Pro Max. I’m constantly out and about all day with my family &amp; kids going from one sport to another to a park to a store and taking videos l, pictures at most places, draining my phones battery constantly. So I picked this up and now carry it either me anytime I leave the house. This model is very thin, fits on my phone, in my pocket without making it too bulky or heavy. If fully charged, I’ll get almost 3 full iPhone charges out of it before it needs to be charged again. The magnet is powerful and doesn’t come off in my pocket. If your dealing with constantly low phone battery syndrome, this will give you peace of mind and solve you problem. Can’t recommend enough.",是,5,T.Hilliard,2024-12-09
US,B0D7DKJ75M,R99M914VF6P8A,Amazing product,,"I love this battery more than I thought I would. Has enough battery to charge my dying phone over and over throughout the day. I almost didn’t get the product because of the iffy heat level reviews, but they must have gotten faulty ones because mine never gets above slightly warm. The magnet is strong, the design is lighter than I thought it would be, and it’s super functional. The durability is similar to an airpod case, it’ll get small scratchers over time but it’s really not a big deal
<br>
<br>What I love about it most though is that it not only lays flat when you put it on its back (unlike anker chargers with stands that wobble), but its also thick enough to prop up my phone so I can watch stuff horizontally and vertically. Was super excited about this since I thought the stand would be the only compromise I would be making in choosing this over an anker power bank with a built in stand
<br>
<br>Highly recommend, worth the money",是,5,Cole,2024-12-08
US,B0D7DKJ75M,R2079A4N8KYV8B,"Not 10k mAh, they cheap out on things you can’t see",,"This is not the first time getting scammed by Anker. Apparently they know how to market and make their products look good, but they will cheap out on the things you can’t easily see or measure
<br>
<br>I did a test and this is clearly not 10k mAh
<br>The night before I fully charged the anker’s power bank
<br>Then I used it to charge an IPAD air 13in model which has a 10340 mAh battery at 13% using USB-c cable
<br>The power bank ran out of juice when the IPad reached 72%
<br>That’s barely 60%! Which converts to ~ 6000 mAh!
<br>This is almost the best you could get, with wired charging and open space, so no thermal throttling.
<br>This is way less than what it is advertised.",是,1,Alan,2024-12-08
US,B0D7DKJ75M,RR0X8JOUBAI0V,The nicest-looking power bank,,"I have a couple of power banks I use while traveling, and this one is by far the nicest-looking one. The light blue color matches my apple products and has a professional appearance. It's decently heavy in comparison to other models I own, but this is the only magsafe one. It charges well and quickly, and I love that I can comfortably hold my phone+power bank in my hand without wires and falling banks.
<br>
<br>I have to say, though, that reading the manual had me a little concerned. It's covered with warnings about overheating, explosion, fire risks, and so on — when exposed to temperatures that I normally experience in the southern US. So, don't take this power bank outside, leave it in a car, or otherwise expose it to warm temps. Definitely don't put it in a suitcase!",否,5,Raine,2024-12-07
US,B0D7DKJ75M,R3B5DCN82J9N5M,Wireless is slower than even 5 Watts,,Wireless is insanely slow with magsafe case. It is slower than a 5W charger. Charges 2% in 20 mins. Wired charge is fine… wireless surely is not qi2. 15W is not true. It is barely 1W.,是,1,Believer,2024-12-07
US,B0D7DKJ75M,R1MEE9NYE3IOY2,The best,,"Best standalone charger out there, by far. Slim and super speedy.",是,5,nyc-atty,2024-12-06
US,B0D7DKJ75M,R33JEHNELUI1EU,Premium battery pack,,"The product feels more premium than I expected. The metal finish and the soft touch base where it connects to the phone all feel very nice to touch.
<br>
<br>The battery pack itself is also a lot slimmer than Anker's previous 10000mAh models, and no longer juts off the side of my iPhone 15 pro as much.
<br>
<br>Included is a usb c cable as well.",是,5,K,2024-12-06
US,B0D7DKJ75M,R13TQGGCS5IZ95,Almost triples my battery life!,,"I had the earlier version of this which was just way too bulky and heavy. This one is half the thickness and seems to hold as just much juice.
<br>
<br>Still ads bulk and weight but overall I’m happy I don’t have to charge my iPhone 3 times a day.",是,5,||-||,2024-12-06
US,B0D7DKJ75M,R2FT5ROKJPZ9B4,Excellent on the go charger,,MagSafe charger is great. Attaches firmly to pack of my iPhone 16 and doesn’t cover camera. Fully charged my phone and had plenty left. Only downside is that it has the multiple lights to show how much power is left rather than a percentage like I have on another Anker charger - but not having to use a cable makes up for it.,是,5,Helena,2024-12-06
US,B0D7DKJ75M,RI2M6I2C0OW6U,outstanding,,"This power bank charges my phone at a lightning fast pace. Small and portable, and holds a charge well. It fits easily in my pocket with my phone when charging. This is the best bank for any kind of travel. I wish I could give it more than 5 stars, it's so good.",否,5,Kristi S.,2024-12-06
US,B0D7DKJ75M,RSYQVYT7XC9YT,Just what I was looking for in a portable MagSafe charger.,,Just what I was looking for in a portable charger for my iPhone 16 Pro Max. I like that it is thinner than previous model and the MagSafe magnetic is very strong. I can either charge my phone with the included usb-c cable plugged into the Qii charger or by attaching to back of my phone securely with MagSafe. Very happy with this purchase.,是,5,Mike,2024-12-05
US,B0D7DKJ75M,R1FRHOO3TVS6F9,Great product,,"Bought for a work trip and ended up forgetting my phone charging cable, and this worked great for the entire trip. Strong magnet connection.",是,5,Devin Ennis,2024-12-05
US,B0D7DKJ75M,R3992D80BXHUI5,Good,,It took too long to charge my iPhone 15 pro max,是,4,Anh Huynh,2024-12-05
US,B0D7DKJ75M,R1YY5X71ZDGJT,"Anker, y'all are slippin...",,"The media could not be loaded.       &nbsp;I used to love Anker products, but somewhere along the line, someone within the company took a dump on product quality and just said, ""forget it.""
<br>
<br>I needed a new MagSafe power bank for on the go as my Apple one is great, but I needed a bit more of a charge, plus, USB C is real convenient. I've tried Anker's MagGo 10k power bank with the display, but it was too bulky, and way too slow to recharge, plus the heat that thing generated felt like Chernobyl was about to happen. I decided to give them another shot with this power bank, thinking they've worked out all the kinks. Nope. Anker needs to go back to the drawing board.
<br>
<br>First, I'm still not understanding how Anker has a power bank that is rated at 27,650mAh, can recharge with a 140w charger and be fully charged in under an hour, but it takes a 10k mAh about 2 hours to fully recharge.
<br>
<br>Second, I've had this power bank now for a little more than a week at the time of this review, and I liked it. It doesn't fast charge right away, it takes a minute for it to get there. Once it does, it'll go from 25% to 35% in an about 10 minutes or so (but that's also me leaving the phone alone too). Now wired is always better than wireless, and with that being said, plugging the PB w/ USB C into my iPhone 16 PM, and its fast charging without delay.
<br>
<br>Third, it lost some weight! Now, I'm not fat shaming, but its predecessor (w/ the display) was THICC! Forget jean pockets (too tight), and basketball shorts (too much swinging down below hits the twig and giggle berries). But this one, is just right. It fits comfortably in hand w/ the iPhone 16 PM. Plus, it doesn't get as hot, at least in my experience using it.
<br>
<br>Now, here we are, all excited thinking I've found the one. Then the problem comes up. It no longer wirelessly charges the phone. Tried my wife's phone, no. My kids phone, no. I tried charging it fully, I tried holding the button on the side for awhile, I looked at the manual again to see if there was a reset or something that mentions this issue. nothing. The charging indicator just blinks intermittently after putting the bank on the back of the phone. You get the animation, the chime, and the charging indication, but no movement on the battery percentage. It's going back. I might try a replacement, but it might be time to move onto another brand completely.
<br>
<br>Anker, jeez y'all, come on. First the dock I bought from y'all, and now this?",是,1,Bob,2024-12-05
US,B0D7DKJ75M,RPZZRL9CTE4DV,Terrible,,Product had obviously been opened. Was not safety sealed as others who order this stated it should be. There is no charging cord. Returning and will not reorder.,是,1,DF,2024-12-05
US,B0D7DKJ75M,R2APWIRVGF9YR4,Love it,,works good charges my phone fast the magnet is good it does warm up but nothing too crazy,是,4,Dom,2024-12-04
US,B0D7DKJ75M,RK0SI7PJS7TI5,Works great!,,I really like this power bank. It charges my phone quickly via Qi2 or via USB-C to Lightning cable. The only complaint I have is it is heavy.,是,4,L. Erickson,2024-12-04
US,B0D7DKJ75M,R24DVQCT917OIW,Very thin,,"MagSafe worked great .
<br>Easy to hold while using my iPhone .
<br>Chargers as advertised .
<br>Could be cheaper !",是,5,James P. Campinell,2024-12-03
US,B0D7DKJ75M,R2EDT71MXNXPKO,"Decent charge power output and capacity, solid build quality",,"Battery back came just about half charged. Topping off to full charge was pretty straight forward using the USB-C charge port on my PD3.0 charger. Wireless charging works perfectly fine on iPhone 14 Pro and charge level capacity seems on par for 10,000 mAh. Battery and iPhone never got hot during use and remained just warm. Battery will also charge via USB-C cable port directly to iPhone or other devices as well, so it's nit just a wireless charging battery. Overall very good battery pack, just wish it came with a carry case/pouch.",否,5,Ezveedub,2024-12-03
US,B0D7DKJ75M,R2ZRFR8FHHBXUL,Uso ,,Muy útil y te salva de emergencias,是,5,Cesar,2024-12-03
US,B0D7DKJ75M,R9IHO1J4IDFHC,I works very well- I will buy two more.,,"There are a lot of things that are good in this charger, it works well, fully charged is enough to re charge 1 iPad and 2 iPhones and still have juice to charge more. The magnet is quite strong which I like a lot. I didn’t put 5 stars because it is heavy and after a bit it gets hot. Even with that I am looking to buy 2 more as gifts this Christmas.",是,4,Maritta P.,2024-12-03
US,B0D7DKJ75M,R1ETBSH3RWLSUJ,Charges iPhone fast and has sufficient capacity,,"Gets much less warmer than a different brand I have, much lighter, charges phone faster, has better capacity, charges faster, but the magnets are not as strong. Nevertheless, great upgrade!",是,4,Ianos Viskoundis,2024-12-01
US,B0D7DKJ75M,R3URFSVL3W9D6T,Not as slim as it sounds,,Product is good but it not ultra slim and quite heavy so cant really be used to walk around with. Also it gets quite warm.,是,3,Dave,2024-11-30
US,B0D7DKJ75M,R2WRV4FPZNC7T3,Stopped working in first month of use!,,"This was a cool idea, but stopped working in my first month of just occasional use. Even when fully charged, it will not stay on to charge my iPhone! So annoying, and my Amazon return window has closed! So I completely wasted my money and this item was expensive. Very disappointed :(",是,1,Kim L.,2024-11-29
US,B0D7DKJ75M,R3A028OT7AJ16S,Very nice portable charger,,"Very nice portable charger. Good quality. Fast charge. Compact, lightweight",是,5,Marty,2024-11-28
US,B0D7DKJ75M,R1PD74GVO51LBY,"Love it. Small, high capacity and charges my phone quickly",,"This is an awesome battery pack. I have another 10000 mAh brick that is significantly larger. This one is a little longer than half the length of my iPhone, attaches to the phone magnetically, and charges the phone very quickly. The battery and phone do get quite warm though. This brick has a single USB-C port for charging the battery. It's very compact and works great.",否,5,J o T,2024-11-27
US,B0D7DKJ75M,R2D4W82CJLD0GT,Looks and feels good,,"Works well, stays in place, good quality",是,5,Andres,2024-11-27
US,B0D7DKJ75M,R1YR5QXEOZ8J1M,Great very compact mag charger,,This unit is very slim and the fold out stand is barely visible when closed. There’s a button on it which allows you to turn off the charging if you only want to use the stand. There’s also a USB-C port for charging or for directly connecting the battery to some other device. Costco has a 2 pack of these on sale for $30,是,5,J. Brooker,2024-11-26
US,B0D7DKJ75M,R2L9Y2NU4GFQCR,Awesome charger!,,"I’m a big fan of Anker chargers in general, I haven’t tried a wireless charger until this one. I am really happy with it. It’s much smaller than my other 10,000 mAh chargers which is nice. It has a single USB C port for charging or for a second device. I was able to confirm it can charge a phone wirelessly and an Apple Watch via USB cable at the same time. Or you can plug it in to power and still charge wirelessly at the same time as well. Not all battery packs will pass through charge like that. It feels solid and well made. It’s my new favorite battery pack.",否,5,rprice54,2024-11-26
US,B0D7DKJ75M,R3V4BII6SUZQHY,So far amazeballs.,,Ive been missing out on magsafe accessories. This is such a convenient option. Slim build and clean product. Charging speed also is good. Love it.,是,5,Mansoor Ali,2024-11-26
US,B0D7DKJ75M,R2DDCCOUWOE11,Fast charging,,Charged more than one phone. Portable charger charged phone pretty quick.,是,5,Maris,2024-11-26
US,B0D7DKJ75M,R257NR842XP3KU,Great except one thing,,"The media could not be loaded.       &nbsp;I like it a lot! One think is wrong with this power bank.
<br>It gets really hot and when it does, the phone stops charging! Other then that it is great",是,4,Tanja D.,2024-11-26
US,B0D7DKJ75M,R3Q437OIOE0POK,Item does not work,,"The does not work at all, it's supposed to be new but does not work. And the seller has not responded at all.",是,1,Anthony Y.,2024-11-26
US,B0D7DKJ75M,R1PXJW55E8BQNH,Powerful and compact,,"Really good Anker power bank with magnet for secure phone charging. This little guy has enough power to do 3 charges of my phone before needing to be recharged. The charging is fast and the recharge is also fast. Heavy, but you expect that in a power bank. Small - fits in my palm and sits securely on my iPhones (12 and 15 pro). Very pleased with this and has saved me when my phone is running low and I'm not near a wall charger.",否,5,The Duke,2024-11-25
US,B0D7DKJ75M,R3PHYT8YE7BAEO,It's a great power bank. Slim and great on the go. Not useful for gaming.,,"From right to left, it's a 5K, the Anker 10K, and an Iniu 10K. The Anker is quite think for the battery size. It's a sliver thinner than the Iniu. The battery charges the phone quickly but as with any mag safe charging, the phone can get hot while charging. The battery will shut off if it gets too hot due to most phone's safety mechanisms. If you're passively using your phone throughout the day and want to stay topped up, this will do it for you. I will say that aside from the size, it's not much better than the Iniu. However, if you're going for a thinner device, the Anker will come out on top.",否,5,Shawn,2024-11-25
US,B0D7DKJ75M,R1I6Z0Q3CDLWBO,Very good,,"Great design, very sleek and lasts very long",是,5,Aryaman,2024-11-24
US,B0D7DKJ75M,R30J4ATNYSJB1L,Definite upgrade from the previous version,,Huge upgrade from the previous versions of these power banks. Charges my iPhone 16 pro twice and more giving it exceptional battery performance and it hasn’t dropped off a bit in months of use. The esthetic is excellent! Great for every day carry in case of an emergency. Fits easily in any wallet sized pocket.,是,5,Adrian,2024-11-24
US,B0D7DKJ75M,R16E6VBF0H4B07,Lots of juice for its size,,This has a lot of power for a MagSafe charger of its size. I also have a different brand in 5000 MaH and the Anker is only slightly bigger but it holds so much stronger to the phone,是,5,Sam M.,2024-11-23
US,B0D7DKJ75M,R2O3MLRHA5Y502,Saved my vacation,,Ordered 2 of them to me and my wife. Really like to use without wires just tap and charge. Only it's too hot when charging. So need keep in open space while charging.,是,5,Steve-ka,2024-11-23
US,B0D7DKJ75M,R2WUJ99EHF40QI,not sure its worth the price,,"the pitures are more flattering than in-person. its not as slim as they make it seem. Also, it does charger faster than a regular but i also dont think it super fastr. Not sure its worth the money. try to get it on a sale if possible.",否,3,R7177,2024-11-23
US,B0D7DKJ75M,R1X0WHP7Y7JG9U,Nice design,,However it’s slow and my iPhone had to stop charging because it made it warm,是,3,Nana,2024-11-23
US,B0D7DKJ75M,R3QT13TX5GWOQ5,Lots of power and strong magnet. Very expensive!,,"I bought it because it had a lot of power and I was done with cables! It has a lot of magnet hold on the phone. It is 3 or 4 times as expensive as many others, but it is certified Qi2 and it also works with our old iphone 10 even though it is not a mag phone and the pack won't stick to the phone. I just line it up with the bottom and sides and it charges.",是,5,Kaztheatre,2024-11-21
US,B0D7DKJ75M,R3CK7NAIVMEJ14,Works great!,,"As advertise, it works perfectly. You cannot go wrong with this product!",是,5,Amazon Customer,2024-11-20
US,B0D7DKJ75M,R234N6C8T5BYGM,Good quality and reliable,,"Although it's on the pricier side for a charger with a 10,000mAh capacity, its compact size, lightweight, and portability make it a great investment for those on the go. I've had the pleasure of using a few Anker chargers in the past, and I've been really impressed with their quality. They've always worked reliably for me. The magnet's strength is very strong, and it charges quickly without heating up. With my Qi2 certification, I am trustworthy to bring this charger along anywhere.",否,5,David C,2024-11-20
US,B0D7DKJ75M,R3MJZN4FNZ3DHE,Charges fast,,This is very portable and functions great. It charges your phone very fast and great for on the go.,否,5,Gab harr,2024-11-20
US,B0D7DKJ75M,R1KAFOFDWM48T0,Not that slim…,,"I ordered this power bank as a backup, specifically because it’s marketed as ultra-slim. While it’s a beautiful product with a dusty pink finish and a metallic pink rim, it’s actually thicker and heavier than my other Anker power bank (you can reference the comparison in the photo I posted).
<br>
<br>Despite that, this charger works really well. The charge lasts an entire week with periodic use, which is perfect for my needs. The magnet is impressively strong, and for reference, I use it with an iPhone 15.
<br>
<br>My main drawback is that it’s a bit cumbersome to use while holding my phone, it makes the phone feel heavy and uncomfortable to hold for long periods. I find it more convenient to use when I can prop up my phone instead of holding it.
<br>
<br>Overall, I’m happy with this power bank. It does the job well, but I wish it were thinner and lighter to make it more practical for on-the-go use.",否,5,Jessie 💜,2024-11-20
US,B0D7DKJ75M,R1COZM08KXC0DB,Anker never misses,,I love anker products and have used them for many years. This battery pack is no exception! Absolutely beautiful rose gold pink tone which s unique and lovely. The magnet is strong and holds my phone very well and the charging capability is great! Charges fast and holds a lot of juice! I charge this and keep it in my purse or diaper bag or car for easy access and helps me when im in a bind. Much better than anything that has a cable as the cable often gets damaged and its hard to use if its connected to a cable. Wireless charging is the best especially with the magnet because you dont have to hold anything!,否,5,great reviews,2024-11-19
US,B0D7DKJ75M,R22WSSGGYKHUJ4,slim but wide,,"I think this is well designed to fit on an iPhone 16 Pro. On a 14 Pro, the end hangs over the bottom just a bit. You can compare in the photos attached to this review how it looks on a 14 and 16 Pro. Of course, on larger phones it would fit better.
<br>
<br>The color is really nice and the build quality is standard Anker—that is to say, solid and well put together. Soft touch on the side that contacts your phone is really nice.",否,5,Drew,2024-11-19
US,B0D7DKJ75M,RMVJB5EHCPCGL,Great Medium Capacity Battery in a Small Footprint,,"Anker is one of my go-to top brands for well-priced electronics and accessories. And this MagSafe power bank is another winner!
<br>
<br>I have a similar smaller ANker MagSafe battery and it is great, but it does not hold as much charging capacity as this slightly larger battery. This power bank can charge my iPhone almost three times.
<br>
<br>The MagSafe battery sticks with good strength to the back of my iPhone (which is in a MagSafe case). And if needed I can plug in a separate USB-C cord and charge another device (like my AirPods) simultaneously, if needed.
<br>
<br>This is a sleek battery and it is a wonderfully simple design. It has LED charging light indicators and a power button. That's it and that's all that's needed!
<br>
<br>This will be great to travel with and to carry around on those days that I will be away from home or the office and will need to keep my iPhone and other items charged so I can stay productive.",否,5,David C.,2024-11-19
