国家站点,ASIN,评论ID,评论标题,属性,评论内容,VP标识,星级,作者,评论时间
US,B07R295MLS,R1CQKWXNFV3TX6,Not worth the money,Size:5.73 pounds | Color:Black | Style:11S MAX,"It became untenable to use the vacuum within 3 months. Initially, it was better than nothing. However, it got lost in our bathroom or under our couch and would spend it's whole battery cleaning in there. It was never able to roll up over the threshold to the kitchen. Even though put the dock in the kitchen, it would immediately leave the room. (It was never able to get back to the dock on it's own.)
<br>After about a month, the roller brush made an awful noise. (Yes, I cleaned every four or five days.) It was so loud we couldn't run it when we were home. Then all the bristles in the side brush fell out.
<br>Finally the vacuum insisted on running at 6:09 a.m., even though the program was set for 11 a.m. I couldn't stand being woken up by the loud suction and banging from a list vacuum that didn't actually clean the floors. It is now retired.",否,1,Miriam,2024-04-07
US,B07R295MLS,R1JB4X0QCL661R,Great,Size:5.73 pounds | Color:Black | Style:11S MAX,Great,否,5,Victoria Vail,2024-04-06
US,B07R295MLS,R16HIZ52AZPPK9,Better than another brand I purchased recently,Size:5.73 pounds | Color:Black | Style:11S MAX,"This is my third robot vacuum in my life. The first was years ago and I was not happy with its performance I imagine it's because the floors were carpeted. The second was purchased a couple of months ago, and it would not work as advertised so I returned it. My brother and his family have a Euphie and I was impressed with its performance, so I decided to try this one. I have hard floors throughout my home now and it works great. Can vacuum my home (about 1000 SF) in one battery charge and returns to its base and recharges. So far, I'm very pleased with it.",是,4,jbfan,2024-04-06
US,B07R295MLS,R2AIG45VEN51XP,Didn’t suck,Size:5.73 pounds | Color:Black | Style:11S MAX,It didn’t suck this one little thing on it just throws the crombs across the floor,是,1,Rachel DeCamp,2024-04-06
US,B07R295MLS,R3VF3J9UOM3MW7,Good suction and gets edges.,Size:5.73 pounds | Color:Black | Style:11S MAX,Used on hardwood floors mostly and some carpeted areas. Got close to edges and corners.,否,5,Ann Barich,2024-04-05
US,B07R295MLS,R1BMQVB9S6UBFH,Powerful vacuum,Size:5.73 pounds | Color:Black | Style:11S MAX,"I've been a fan of the Eufy robovac and have purchased several of them over the years. The vacuum is extremely powerful and you'll be surprised how much dust you'll have to empty when you're done! I had issues with one vacuum in the past that it was making a weird noise and was concerned that it was scratching my wood floors. I emailed customer service about it and they really were very helpful and took the time to try to help (something got stuck inside it and it wasn't damaging the floor). It's good to know the company really stands behind their products. I have noticed a change in this vacuum from my last purchase: their used to be two brushes at the top and now there's one. See my picture, there used to be one on the opposite side). I haven't noticed any difference because of this. I would highly recommend this vacuum!",是,5,M. Cohen,2024-04-04
US,B07R295MLS,R1DR153XG10Z3U,Sparkle ✨️,Size:5.73 pounds | Color:Black | Style:11S MAX,"I find this robotic vacuum amazing and very easy to use and clean. It usually runs for about 2+ hours, then recharges. I love the fact that she goes underneath the beds, does corners well and picks up lots of fluff. I got this few days ago and I have used it twice now and it's been absolutely amazing. My work has now been reduced to half. Worth all the money. We definitely recommend it.! 👌",是,5,Yajaira K.,2024-04-04
US,B07R295MLS,R42WNYH1PATPC,Lasted a year and a half. So loud its unusable,Size:5.73 pounds | Color:Black | Style:11S MAX,"The media could not be loaded.     After a year the battery stopped charging. Bought a replacement. Now just 6 mos later its so loud its unusable when anyone is home. I did all the troubleshooting tips. Its definitely the motor. I wish i had spent more on a better brand with a better warranty
<br>
<br>See video",否,3,RI,2024-04-04
US,B07R295MLS,R2H1LCFFJTVDTB,EUFY Boost IQ,Size:5.73 pounds | Color:Black | Style:11S MAX,I'm very disappointed with this purchase its good in going under the bed but it doesn't have power to pickup dirt from some of my floor I have to sweep with a broom after its done it does a zigzag from room to room and doesn't clean the whole rooms. Would not buy anything from Eufy again,否,1,Carlos Martinez,2024-04-04
US,B07R295MLS,R1EP9G3V1L1SV5,For the price really good,Size:5.73 pounds | Color:Black | Style:11S MAX,On receiving this machine I was amazed that it was nearly identical to the Coredy machine that has been a nightmare for breaking down on me over the last two years. I really did not want anything to do with Coredy again. This machine has the same charger the same dust bin the same size the same under carriage except it only has one brush. Only had it for a few days let's see how this machine works. 🤞,是,5,Darryl,2024-04-03
US,B07R295MLS,RZIY25D77P1AM,No app,Size:5.73 pounds | Color:Black | Style:11S MAX,I don't like the 11s. Their is no app. No mapping. No memory. And it literally gets stopped on air and sits around beeping like a child for me to come save it. Takes less time and energy to run the big vaccum. Not a bargain for next to no features. Only a remote with 3 options. I'm gonna buy something different.,是,1,May,2024-04-03
US,B07R295MLS,RJISINO6HIWKV,Didn’t last,Size:5.73 pounds | Color:Black | Style:11S MAX,"We have been fostering two little kids so our schedules have become insane. We figured a robot vacuum would be an immense help. I did a lot of research and landed on this one. I was so excited for it to come in!
<br>
<br>It got delivered and I set it up. The first run was amazing. It ran for about an hour and picked up a crap ton of dirt, hair and toddler debris. I was seriously impressed. I had it on a schedule and was ready for its next adventure.
<br>The second run, it died trying to find the base. I found it dead in the hallway. I was surprised but not bothered. I put it on the charger and eagerly awaited its next cycle.
<br>It hasn’t been able to leave the charger since.
<br>:(
<br>I have tried with the button and the remote. It starts up, backs off the base and then just beeps several times. I’ve read through the troubleshooting online and in the manual, nothing makes a difference.
<br>I’m sad.
<br>It was impressive how much it cleaned up. But doesn’t seem reliable or like it will ever work again. Going to return.
<br>
<br>Side note: Amazon returns seem to be getting more and more difficult. Less places to drop off. Requires a printed label and original packaging. My days on Amazon may be limited. It’s easier to go to target or Walmart if I think something may need to be returned.",否,1,FReed,2024-04-03
US,B07R295MLS,R14GVFIMVYTNAC,Has never once completed a clean,Size:5.73 pounds | Color:Black | Style:11S MAX,This is the worst robot vacuum ive ever owned. In 20 days it has never once not given me an error code and required manual assistance nor has it ever completed a clean. It gets stuck on absolutely everything and doesnt even pick up litter or pet hair. We only have 1 pet. This isnt a large task. I had read so many articles about this one but they must be paid ones bc this thing is worthless. Its also louder than the sharks but quieter than a roomba. But im done. It causes more problems than worth it,是,1,Kelly Long,2024-04-03
US,B07R295MLS,R1PKRVMFNKD1LH,Demasiado bueno! ,Size:5.73 pounds | Color:Black | Style:11S MAX,"Para el precio demasiado bueno llevo más de 4 años con el mio y solo se le cambio la batería y claro los cepillos.
<br>muy recomendado.",否,5,yalitza rosa,2024-03-26
US,B07R295MLS,RWONVBHKMBQV8,Great Vacuum,Size:5.73 pounds | Color:Black | Style:11S MAX,This is a fantastic vacuum for the low price. I can't begin to describe how well it works.,否,5,B. D. white,2024-03-26
US,B07R295MLS,R2ADQMJ6M69Z4P,This little guy is great!,Size:5.73 pounds | Color:Black | Style:11S MAX,"I decided to let him take care of my weekly vacuum, and he did an amazing job! For reference we have two dogs and a parrot, and a yard full of sand and leaves. He has no trouble climbing on and off low rugs and trundling around little obstacles. I even let him chew on a USB cord that was dangling for a minute and he did no damage and went elsewhere.
<br> I'm still gonna have to break out my Miele now and then, just because the Eufy can't get everything, especially heavier stuff. But he cruises around under the furniture and gets all the corners and collects dog hair and parrot mess. He's not a genius, but he's a great helper! I absolutely love him!",是,5,anthroteuthis,2024-03-25
US,B07R295MLS,R30WWFV0NX8OQI,Does the job well.,Size:5.73 pounds | Color:Black | Style:11S MAX,"It’s not the brightest star in the robot galaxy, but she gets the job done. The battery lasts quite a bit. It doesn’t map (just random patterns) and the biggest downside is that I have to clean the dust bucket quite often. Still, it was money well spent! And my dog seems to like the “chacha”… 🤣",是,5,electrodominicus,2024-03-25
US,B07R295MLS,R2M6MUMRJXBOXR,Not as good as I hoped,Size:5.73 pounds | Color:Black | Style:11S MAX,"I thought I was getting a model that would map my house, but the model I received doesn't do that. It's not the end of the world, but the performance isn't great on this vacuum. I have 2 dogs and a cat and I purchased this to help cut down on how often I needed to use my bigger vacuum. This vacuum rarely finishes a job - either due to getting stuck somewhere or running out of battery. I always have to hunt for it to figure out where it died. It doesn't appear to clean in a reliable pattern so there are areas missed frequently. Overall I wouldn't purchase this again.",是,3,Lorals,2024-03-25
US,B07R295MLS,R2SMQ1ZYX67TGA,Fell down a flight of stairs less than three months after purchasing,Size:5.73 pounds | Color:Black | Style:11S MAX,This is my second one of this model. The first one worked great for years. This one fell down an unobstructed flight of stairs within three months of ordering.,否,1,Ron Mexico,2024-03-25
US,B07R295MLS,RDC15HGIPRS30,Constantly chasing around to get unstck,Size:5.73 pounds | Color:Black | Style:11S MAX,"This thing is awful. Impossible to simply vacuum. It's always getting stuck for no apparent reason, even just in the middle of the room. We have been using robo vacuum for years without issues until this one. So frustrating, I'd be better off just using a full size vacuum cleaner. Do not recommend.",否,2,LM,2024-03-24
US,B07R295MLS,R4QPNYZUO9D58,Not the same!,Size:5.73 pounds | Color:Black | Style:11S MAX,"I have had four EUFY 11S, and when one expired, ordered another. HOWEVER, although it is the same model number 11S, it now only has one side brush, the other one is covered. ½ the cleaning? I will try it, why did they try to improve on perfection: how can we cut costs and get more money! that's how. Very disappointed- makes me wonder what else they changed that I cannot see?",是,1,ladder day hippie,2024-03-24
US,B07R295MLS,R1S1HYVUKMIZD5,As good as a roomba,Size:5.73 pounds | Color:Black | Style:11S MAX,Lower height allows it to go under items our roomba was too tall for. Would definitely buy over roomba.,是,5,Chris Sellers,2024-03-23
US,B07R295MLS,R2OUVM0CTGG6R4,Came fast,Size:5.73 pounds | Color:Black | Style:11S MAX,This thing is great picks up really well and you have some control on where it goes,是,5,marvin,2024-03-23
US,B07R295MLS,R2FOHZQ23DT75T,Angry!,Size:5.73 pounds | Color:Black | Style:11S MAX,It came with hair and dust in the container and in the brush. Obviously it was used. I am upset because I was excited for this purchase.,是,1,KL,2024-03-23
US,B07R295MLS,R22G8OLYG06UHQ,Lifesaver,Size:5.73 pounds | Color:Black | Style:11S MAX,I had no idea how much my cats shed until I got this now I can't live without it,否,5,Perry Sellars,2024-03-22
US,B07R295MLS,R193BZVFUNCI3F,Aspiradoraa ,Size:5.73 pounds | Color:Black | Style:11S MAX,"Trabaja muy bien! Es la segunda que compro, la anterior se mojo con agua por dentro",是,5,Roberto M.,2024-03-22
US,B07R295MLS,RL8D87K2ZIK4O,Exceeded my expectations!,Size:5.73 pounds | Color:Black | Style:11S MAX,"I can’t believe Anker was able and willing to make a competent robot vacuum that is completely offline (no lidar, no gps, no WiFi, no Bluetooth, no personal data being collected). It works amazingly well. Auto clean appears to be making random trips around the house but somehow manages to cover everything and returns to its base station. Our floors are looking great!",是,5,ace,2024-03-21
US,B07R295MLS,R1YW518PTSX8F9,Does the job,Size:5.73 pounds | Color:Black | Style:11S MAX,"Not the 1st Eufy, but works well as others.",否,5,SrGuy Customer,2024-03-21
US,B07R295MLS,R1MZ1QZATZGFH2,Somewhat unimpressed,Size:5.73 pounds | Color:Black | Style:11S MAX,"I purchased this robovac to replace a 3-4 year old one (same manufacturer) that went kaput a month ago.
<br>1. Little disappointed that both units, separated by 3-4 years, perform pretty much identically — no obvious improvements over time.
<br>2. New unit runs for 30 minutes, then returns to charging base. If I send it out again immediately, it easily runs for 30 additional minutes, so battery power reserve is not the issue. Quite annoying.
<br>3. Price on Amazon was quite good.",否,3,ChasKino,2024-03-21
US,B07R295MLS,R3C57KIL5ZY1LN,Brand new?!,Size:5.73 pounds | Color:Black | Style:11S MAX,"Opened ""new"" robo vac.... Clearly it's used... Returned",是,1,Kindle Customer,2024-03-21
US,B07R295MLS,R2TL4T3CIFZLIA,Good value,Size:5.73 pounds | Color:Black | Style:11S MAX,Good product,是,4,Darlene Anderson,2024-03-20
US,B07R295MLS,R1CNDH6ZY6VAQR,Great help that I needed! Thank you Eufy bot!,Size:5.73 pounds | Color:Black | Style:11S MAX,"It actually surprised me. It gets the dust, dirt, and hair! I'm surprised it works!! Thank you!!!!!😃❤",是,5,Rp,2024-03-19
US,B07R295MLS,R35ECEJVHV49P,Love this robo vac,Size:5.73 pounds | Color:Black | Style:11S MAX,Amazing what it can pick up and how well it navigates!,是,5,MLS,2024-03-06
US,B07R295MLS,R49A4S7SMQ5JV,Helpful little house elf,Size:5.73 pounds | Color:Black | Style:11S MAX,"Okay, I made fun of people who bought these when they were new...like, you can't just SWEEP? Then my daughter bought one and swore by it. I loved how it kept the dust and pet hair off of her floor. I was convinced, so I bought one when it was a ""deal"" and I love it. The suction isn't so strong that the vacuum gets tangled in the oriental rug tassels, but it picks up dust, hair, and other bits on the floor. Works great on oriental and area rugs too. Suction power is 4 outta 5 because if it was more, it would probably get stuck on carpets.",是,5,Stella,2024-03-06
US,B07R295MLS,R3GS95S72I2SFW,Great vacuum,Size:5.73 pounds | Color:Black | Style:11S MAX,"This is the absolute best robot vacuum I could ever have purchased. It works great. It does an amazing job on tile, rugs, and carpet, It has a remote and you can schedule everything on the remote. I have it run everyday. I would definitely recommend this vacuum.
<br>
<br>I purchased a shark robot about two years ago and it just had issue after issue. I paid a substantial amount of money for it. I don’t have anything good to say about it. This Eufy robot vacuum totally knocks Shark out of the park. Plus, this Eufy vacuum costs a fourth what I paid for my Shark.",是,5,Sheryl Christ,2024-03-05
US,B07R295MLS,R2D9FIJ4YCIKGO,Excellent,Size:5.73 pounds | Color:Black | Style:11S MAX,This vaccine works well. I have two large shedding dogs and when used daily keeps up with them. The power doesn’t last my whole house so I bought a second one. Very happy.,否,5,kim petty,2024-03-05
US,B07R295MLS,R6JDBWHFXTHWL,Works well,Size:5.73 pounds | Color:Black | Style:11S MAX,"This is the first one I have used but I have been happy with it thus far...""Robie"" has been on the job for 2 weeks.",是,5,jeff poppen,2024-03-01
US,B07R295MLS,RTH6A8TRSLQS0,Design Problem,Size:5.73 pounds | Color:Black | Style:11S MAX,"Had a Eufy robovac for years and ran it every day. It did a great job. It finally died. Because it was so efficient, I ordered another Eufy. They changed the design on all of their robovacs from 1 center roller and 2 side sweeps to 1 roller and 1 side sweep. Sadly, it just couldn’t do the job. It didn’t clean as well and the side without the sweep kept hanging up on things. The side without the sweep was prone to picking up things in the wheel which caused the wheel to lock and the unit to go in circles until it turned off. I returned it.",是,4,Loree A,2024-03-01
US,B07R295MLS,R2H3Z4845SQLLX,Won’t go over thresholds/carpets,Size:5.73 pounds | Color:Black | Style:11S MAX,Purchased one last year and it worked fine so bought another one last week. This one won’t go over flat rugs or thresholds. It just cleans in a very small area because it turns around when it gets to anything slightly raised. It gets hung up for several minutes and then turns around and goes in the opposite direction. The rug is an outdoor/thin rug and shouldn’t be an issue. I would find a different vacuum.,是,2,CP,2024-03-01
US,B07R295MLS,RL8GIOF0X4PN1,Great little worker! Just bought another one!,Size:5.73 pounds | Color:Black | Style:11S MAX,Smart vac cleaned up promptly and docked itself to recharge. Love it.,是,5,Linda T. O'Hara,2024-02-29
US,B07R295MLS,RJ9WEO3FBJMSJ,Suction better than the shark,Size:5.73 pounds | Color:Black | Style:11S MAX,"Like other reviewers at first the zig zag pattern that this vacuum moves around in is perplexing. It just doesn’t seem like its covering all of the room. If you use the remote to redirect it to the room that you want it in it will stay there longer. The edge feature works so good. After using the edge feature and then redirecting it if needed it gets the job done really well. Runs for a really long time so ideal for a big house. And, I also have a shark matrix and the suction on this bot is far superior. And I haven’t even tried the turbo suction feature! Unbelievable value. Also, I purchased this specifically so we can go onto my furniture, and it was the lowest profile vacuum that I found goes under the couch under the bed under the China cabinet no problems.",否,5,Amazon Customer,2024-02-29
US,B07R295MLS,R3U7Q2MPQDYBXN,Two,Size:5.73 pounds | Color:Black | Style:11S MAX,Got two. Worked well on hardwood on the first floor . I bought one for the basement.,是,4,St. U. Pidman,2024-02-29
US,B07R295MLS,R2N3HV2V5NS691,Incredible price for the great job it does.,Size:5.73 pounds | Color:Black | Style:11S MAX,I bought do an Amazon recommendation. I'm thrilled with its performance. It's on timer so it does its job and when finished heads back to its charger. All one needs to do is empty its receptacle and cleaner after afterwards. Keeps my floors spotless.,是,5,Maria C Hernandez,2024-02-28
US,B07R295MLS,R1JQTQ54U4UCJT,Works quietly and efficiently,Size:5.73 pounds | Color:Black | Style:11S MAX,Easy set up. It maneuvers between chair legs and over low thresholds with no problem. I bought this because I had knee surgery and wasn’t sure I could keep up with the daily pickups— our wood floors show every little piece of dirt when the sun hits it. Eufy does a terrific job. I’m amazed at how well it picks up from carpeting also.,是,5,JoniD,2024-02-28
US,B07R295MLS,R3SEMTIK6ZLHGL,Died,Size:5.73 pounds | Color:Black | Style:11S MAX,Well I have older robovac 15c and it’s still running good replaced the batter twice but the new robovac 11c max died in 6 months even when I replace the batter still won’t work. Won’t buy this one again. Over all it was nice and slim and had great suction.,是,1,valentino colorow,2024-02-28
US,B07R295MLS,RDR93WF10EWXV,Constantly gets stuck,Size:5.73 pounds | Color:Black | Style:11S MAX,"We have another eufy robovac that we’ve had for years and have loved (it lives in our basement now). This one has great suction and picks up a lot of dust and pet hair, but I’m disappointed in how frequently it gets stuck. It’s like when it meets an obstacle, it can’t see to back out well and get itself unstuck. I’ve found it stuck between the wall and the toilet, between and end table and the wall, and slightly atop of a toddler toy garage’s ramp. About half the time in the morning I have to go find it.",否,3,Nicole,2024-02-27
US,B07R295MLS,R38TSVB2F7HCQA,Cheap junk that doesn't last,Size:5.73 pounds | Color:Black | Style:11S MAX,Worked great for almost 2 months then the remote suddenly ceased to work. Was never dropped or mishandled in any way. Customer support was as good as non-existent. Get what you deserve when you buy cheap no-bame brand junk.,否,1,DSOONT,2024-02-27
US,B07R295MLS,R7LN4MA7EU826,Works great !,Size:5.73 pounds | Color:Black | Style:11S MAX,"This is a fabulous little robot for the price…
<br>I bought one then turned around and ordered another one !!!!!!",否,5,carla,2024-02-26
US,B07R295MLS,R25ZHGEHNWKCL3,No Mapping Feature = Hit & Miss Vacuuming,Size:5.73 pounds | Color:Black | Style:11S MAX,"The Pros: Well written directions, easy set-up, price ($150). Cons: small dust cup compared to my Shark Navigator, when the description states that there is no mapping feature it translates operationally to the vacuum doing under the table 4 times and missing vast parts of the hall (as an example), it wanders aimlessly. Recommended as a budget pick by Wired. Our house is 1800 sf open concept. I closed the doors to the 3 bedrooms &amp; bathroom so that the vacuum would sweep only the kitchen, living, dining and main hall area which is where dirt is tracked and dog/cat spend time. It swept well in the areas where it went but missed complete swaths of the area I had hoped it would clean. Never intended this vacuum to replace my upright, rather wanted it to keep a lid on debris dragged in by the dog. This vacuum may work for a smaller area or apartment dweller. For my house I should have saved my money and purchased a $600 robot vacuum with mapping so that the whole tiled area would be vacuumed.",否,3,Kathryn S.,2024-02-26
US,B07R295MLS,R19Q3VCGZGKY4M,Worked great for 1 year,Size:5.73 pounds | Color:Black | Style:11S MAX,"It's basic, but that's what I wanted. It wasn't great for rugs, picked up very little, but most of my floors are hard and it worked just as I had hoped. I have been very happy with it. But, here we are, 1 year and 6 days after I placed my order, it does not work anymore. I've done all the troubleshooting to no avail, so I'm off to order something else that'll hopefully last longer.",是,2,J.C.,2024-02-26
US,B07R295MLS,R3AY6WRAZDPHG2,Helpful,Size:5.73 pounds | Color:Black | Style:11S MAX,"This robovac is very useful but has its quirks. It takes a long time. You have to be home to watch at least for the first several times because it can get stuck under furniture of particular heights. I have placed a couple of items in three spots to prevent this so I don’t have to rescue it. I also have to shut my bathroom doors because of the mounding between those floors is too high for it. It’s about 1/3”. There are definitely quirks that are too long to explain. Also you need to clean the bottom for wrapped-around hairs and empty the dust bin. This all said, I’m noticing less dust in general and I don’t have to sweep four times a week like I normally do. So for now, I do appreciate it.",否,5,nycmom,2024-02-25
US,B07R295MLS,R1DI8LKV2AW6LA,Broken after 2 years,Size:5.73 pounds | Color:Black | Style:11S MAX,"It worked ok for 2 years. Now 3 beeps and flashing red light. Followed instructions cleaned up sensor, replaced battery, replaced roller brush everything . Still broken",是,2,VisweshP,2024-02-25
US,B07R295MLS,RK84W06TZAMZW,No. No. No,Size:5.73 pounds | Color:Black | Style:11S MAX,Just spend the extra to get the Roomba. This only sucked money from my wallet and my patience. I've never seen a device do the tango with a piece of dirt.,是,1,ham50,2024-02-25
US,B07R295MLS,R20QYAIQ826G4O,Unbelievable Value for the Price,Size:5.73 pounds | Color:Black | Style:11S MAX,"Unless this breaks down too soon, it wildly exceeds my expectations of it - it does a fabulous job, is easy to empty and keep clean. I absolutely love it. I have 5 cats!",是,5,Elle,2024-02-24
US,B07R295MLS,R2CE3Q2HB7C9TE,Go-to robot vacuum,Size:5.73 pounds | Color:Black | Style:11S MAX,Our go-to robot vacuum for the everyday clean,否,5,Rebekah,2024-02-24
US,B07R295MLS,R64ZTD7N6PV19,"Not your typical ""smart"" vac",Size:5.73 pounds | Color:Black | Style:11S MAX,"If you're expecting something that makes nice back and forth lines in your carpet, this isn't it. It randomly bounces around the room, making random lines as it goes. The other setting is a spot clean when it goes in a spiral pattern, but that doesn't work for whole rooms. It stops after a few spirals and it keeps to a pretty strict spiral pattern, so it can't get around objects. For the price and ""dumbness"" (not wifi connected or anything), it's decent. The vacuuming effectiveness is good. I wish it had a setting to find a wall and follow it and go back and forth. As it is, it'll randomly go into other rooms and, depending on the room, be there most of the time until it finds its way out lol",是,4,Kenny Joseph,2024-02-24
US,B07R295MLS,RBSRNQQBU926G,Short term satisfaction.,Size:5.73 pounds | Color:Black | Style:11S MAX,"Nice at first, but quickly went bad. Would schedule cleanings and it just wouldn't clean at the set times. Then it would go off randomly at like 4 AM and we'd have to crawl out of bed to turn it off. Then the battery just straight died. Rather than buy another battery to see if that'll fix the problem, I'd rather just go with another brand. Don't recommend Eufy.",否,1,c.gehrold,2024-02-24
US,B07R295MLS,R202N7OINA291O,A great vacuum!,Size:5.73 pounds | Color:Black | Style:11S MAX,Love these robô vacuums. They are so easy to use and do a great job. They save me hours of vacuuming by hand!,是,5,Deb H,2024-02-23
US,B07R295MLS,R1NB2KXYB4YP2,We Upgraded and Glad We Did,Size:5.73 pounds | Color:Black | Style:11S MAX,"We had an older Eufy 11S which we took out of service to be used another location and time. We wanted a new one and saw that the features are much better on the new models. After receiving this product, we can see how the company has improved the product since our last purchase in 2018. It does a nice job of using suction along with a brush to capture dust and debris. I'm very pleased with this model and have even gotten both of my adult kids to buy one for their homes.",是,5,CHILbro,2024-02-23
US,B07R295MLS,R1UOD4OL0LFJ17,Great Vacuum!,Size:5.73 pounds | Color:Black | Style:11S MAX,Cleans up my pet's hair on a daily basis! Just turn on and let go. Use this 6 days a week. Only have to do a thorough vacuuming once a week myself. So glad I purchased!,否,5,Michelle Williams,2024-02-23
US,B07R295MLS,R39JVVJ83LYO0O,"No Wifi, No mag strip / fall detection",Size:5.73 pounds | Color:Black | Style:11S MAX,Purchased to replace a worn out Eufy Model 11. None of the features of the origina model 11,是,1,Amazon Customer,2024-02-23
US,B07R295MLS,R17GPYD4NCOY1E,Broke within a month,Size:5.73 pounds | Color:Black | Style:11S MAX,"After just a month it's already broken. It just stops vacuuming and beeps for no reason. When it worked, it was ok. Not the most intelligent of vacumes. Doesn't cover the full room as it randomly bounces around but leaves sections untouched. I wouldn't recommend it",否,1,Olga,2024-02-23
US,B07R295MLS,R3SE2FB5VKVSRU,🙌 ,Size:5.73 pounds | Color:Black | Style:11S MAX,"Mi coco así la llame ,me ayuda mucho mantiene mi apartamento muy limpio 🥰",是,5,Keila S.,2024-02-22
US,B07R295MLS,R1POYD2OCOPDY1,Rolling brush noise,Size:5.73 pounds | Color:Black | Style:11S MAX,"It is a great product. Noise level is outstanding comparing to other products that I’ve owned. Suction is great. I have four dogs that shed quite a bit and this vacuum kept my floor decently clean (vacuuming twice a day). However, after exactly a month using it, it starts making weird noises, even after the equipment is cleaned throughout to remove any debris. Troubleshooting using the support webpage found that the rolling brush is causing the issue. It appears that the ends had worn out. This equipment is only a month old and its part already worn out? Unfortunately, it is now past the return time frame from Amazon. It would be nice if the equipment comes with a replacement rolling brush if it could be damage that soon.",是,3,Bixie,2024-02-21
US,B07R295MLS,R2WUQ07YG4RL8A,Started to die after 1 year,Size:5.73 pounds | Color:Black | Style:11S MAX,"After 1 year, right after the warranty is over, it started to go😟",是,2,Jim F,2024-02-21
US,B07R295MLS,R1HNP4S74V7RWL,Good Dog fur picker-upper,Size:5.73 pounds | Color:Black | Style:11S MAX,"Bought this because my pug puppy sheds a ridiculous amount of short white fur everyday. This vacuum has worked as advertised and picks up the dog hair really well. I wanted this for daily ""maintenance"" cleaning of the floors and it does exactly that. I did not intend for this to do deep cleaning and this eufy 11S version does not seem well suited for that anyway. The robovacuum does well navigating around LOTS of obstacles around my living and dining rooms and finds its way to the charging station 99% of the time. The noise is low enough that you can run it in the evenings and not be bothered by the noise level, but if you run it over night you'll definitely hear it bumping into things. Which, in the dead of night, could be annoying.",否,5,Chris S.,2024-02-20
US,B07R295MLS,R68NBTNSGOSZ2,Nice dream,Size:5.73 pounds | Color:Black | Style:11S MAX,"I'm convinced a lot of the people who rate this highly just enjoy it from an entertainment perspective. It is very entertaining. You can watch it avoid whatever you want it to clean for half an hour. As it moves from the hardwood floor onto the rug, it dumps everything that it had previously gathered. It's funny and cute, so endearing. I hate sending it back, but I really need a vacuum cleaner.",是,2,feedbacker,2024-02-20
US,B07R295MLS,R2E4WL9AQP32YI,Works great and great customer service,Size:5.73 pounds | Color:Black | Style:11S MAX,"This vacuum works great. Recently it stopped working (within warranty period) and I contacted eufy, they diagnosed the problem after I sent a video, sent me a new battery and it works just fine again. There was no delay on their part. Very impressed with customer service.",是,5,PaulineKB,2024-02-19
US,B07R295MLS,RP5EC31NQO1VS,loverly,Size:5.73 pounds | Color:Black | Style:11S MAX,"I had an old Robovac 30 and it was time for an upgrade. Now with the 2 of them, keeping the house clean is a breeze.",是,5,camilo torres,2024-02-18
US,B07R295MLS,R3FIO6BDDIWBXV,This robot works.,Size:5.73 pounds | Color:Black | Style:11S MAX,Its been two months and so far im very pleased with this purchase. It picks up the dirt and dust on every run.,是,4,Ken,2024-02-17
US,B07R295MLS,R30E61DKZFW6UK,Poor battery life,Size:5.73 pounds | Color:Black | Style:11S MAX,Less than two years and it can only do one room before battery runs out.,否,2,Lidia,2024-02-17
US,B07R295MLS,R1ORFBZY2SGHK9,You get what you pay for,Size:5.73 pounds | Color:Black | Style:11S MAX,"I purchased this item in July 2022 for $150, a hundred below asking price. At first it worked great. I would clean the vacuum every day and washed the filter every few days. I bought a few filter replacements and additional brushed, and would changed it every 4 months or so. Just over a year of owning, the vacuum started giving me issues. First was the three beeps. I went insane trying to fix the issue. I ended up un assembling the vac and brushing off the dust and debris accumulated over the past year. It worked like a charm and thought that was the end and may have to do that again in another 12 months. In December, I noticed the vacuum would die in random parts of my house. It wouldn’t make it back to its docking area. I bought it a new battery and once again, I thought “another 12 months”. Wrong! Two months later (yesterday), I got the blasted 3 beeps again! I un assembled it, cleaned it out and thought it would work… it did not. I opened it 3 more times to assume that I has connected the parts correctly. Still wont work.
<br>It lasted 1 year and 7 months.
<br>I guess you get what you pay for.",否,2,Cecilia M.,2024-02-17
US,B07R295MLS,R22E4SZ0ZBC1LP,Not worth the money,Size:5.73 pounds | Color:Black | Style:11S MAX,"Not a good vacuum choice for a household with 2 dogs. It stops several times during each vacuum job because it says the vacuum cannot reverse, even though there’s no obstacles around it. It does not do well cleaning the floors, there’s barely anything in the container when I empty it. I was honestly on the fence about getting another Eufy (previously had one where the battery died), and I should have gone with a different brand. Will not be buying any more Eufy robot vacs",是,1,Dylan Unkefer,2024-02-17
