"avatarThumbnail","cid","createTime","createTimeISO","diggCount","error","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","url","videoWebUrl"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/99cdd36f0c86caa17f203fc118c043a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5564340e&x-expires=1743397200&x-signature=ESj2h8a4bFqozGVXOZpqw3921tM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7441841682217714474","1732688822","2024-11-27T06:27:02.000Z","1",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"2","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","I NEED ONE THANKS FOR SHARING","6883751105529168901","canecorsoslunaandlily",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b448180fb67d23b60155d49ab0692077~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4a1d3b3a&x-expires=1743397200&x-signature=bjo9JJVucmDhNkl8yye6aLqT6ko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437711977887499054","1731727297","2024-11-16T03:21:37.000Z","1",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"0","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","I still mop and vacuum 😂","7252853186813101099","duck66077",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2534b102a544d30341c00e3830d24946~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3cb8493&x-expires=1743397200&x-signature=P4Vskr3LlphLw6yjnyejkPPQKJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437605816671404843","1731702583","2024-11-15T20:29:43.000Z","0",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"1","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","I need one of these","7330120900392682539","lyns_lion_den",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b5eefba9a66ef4e6da62c7dd48cef454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58e4bb06&x-expires=1743397200&x-signature=n2OjezJCNQP0WgLW96jqe5xhGDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437534380723716907","1731685939","2024-11-15T15:52:19.000Z","0",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"0","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","🥰","7008638742412837893","makaylasueadkins2719",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ce9e88f79689684222ba59df26f9cc78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5630d672&x-expires=1743397200&x-signature=P2JRd9P2Eg8F6SDijFoSTSRa%2FDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437779086438974254","1731742920","2024-11-16T07:42:00.000Z","0",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"0","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","🥰🥰🥰","103827860347355136","dealhunter_x",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7315009386210918446~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48f20b85&x-expires=1743397200&x-signature=GlAMU7WR5K8bVDdP1J0UV6kmYlk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437864039081771822","1731762711","2024-11-16T13:11:51.000Z","1",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"0","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","not good only for big and empty places","7315008853523039274","sinsentimiento673",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1c82364721ee0fdd0edc62a730ab29be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46c6085e&x-expires=1743397200&x-signature=1Zo23eKNRbSEmvYpyvtJ%2FQ7CjNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7448968323989832478","1734348155","2024-12-16T11:22:35.000Z","0",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"0","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","Time’s running out ⏳ Save $200 before the 22nd and receive it before Christmas. Grab the Final Sale now on TikTok Shop 🛒 🛍️","6893810131097404417","eufyhome",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9ea55722734d871b26e4ce7c13f2b37b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15ac417a&x-expires=1743397200&x-signature=l%2FybGni71nHeFFZl9LLb%2BXGOihI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437865915319223086","1731763157","2024-11-16T13:19:17.000Z","0",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","false","false",,"0","https://www.tiktok.com/@deanthedisaster/video/7437511086850444590","So you’re not selling stuff on TikTok. What is this?","7401206652710503467","jimmalb_nh",,"https://www.tiktok.com/@deanthedisaster/video/7437511086850444590"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f0e042851cf4f28caba24ae8da387f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0030d911&x-expires=1743397200&x-signature=zMv%2FhX3mhj%2F53tk2fmXlNxLMErw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7444038766730085166","1733200371","2024-12-03T04:32:51.000Z","0",,"https://www.tiktok.com/@themorena702/video/7441378942465887531","false","false",,"1","https://www.tiktok.com/@themorena702/video/7441378942465887531","I need this","7075755730265736238","karlagee408",,"https://www.tiktok.com/@themorena702/video/7441378942465887531"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7345652827588395051~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d8d6ddca&x-expires=1743397200&x-signature=dNNLN0oxJPQu2jDlJ4%2FmvnuRxdc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7452145162937189150","1735087761","2024-12-25T00:49:21.000Z","0",,"https://www.tiktok.com/@themorena702/video/7441378942465887531","false","false",,"0","https://www.tiktok.com/@themorena702/video/7441378942465887531","11000? no","7095185645437666347","brianpysher488",,"https://www.tiktok.com/@themorena702/video/7441378942465887531"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4de910f1f74770f061a82b8975edca0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a5db0079&x-expires=1743397200&x-signature=82XFXvsNiqze3k%2Fxu1X%2FAi%2FNWP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7444043010108900103","1733201331","2024-12-03T04:48:51.000Z","0",,"https://www.tiktok.com/@themorena702/video/7441378942465887531","false","false",,"0","https://www.tiktok.com/@themorena702/video/7441378942465887531","😁","7388511166924719109","akagamy19",,"https://www.tiktok.com/@themorena702/video/7441378942465887531"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/676fc249ce09b6177bf16a1864ccc0f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=385c590e&x-expires=1743397200&x-signature=p2ORljgSHp%2FFEoaSIgjjUT2xH68%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7441423476780827435","1732591429","2024-11-26T03:23:49.000Z","0",,"https://www.tiktok.com/@themorena702/video/7441378942465887531","false","false",,"0","https://www.tiktok.com/@themorena702/video/7441378942465887531","SHE LIKED MY COMMENTTTTTT","7432909976461444142","editza.luzania2",,"https://www.tiktok.com/@themorena702/video/7441378942465887531"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1c82364721ee0fdd0edc62a730ab29be~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4cf58c13&x-expires=1743397200&x-signature=lYaRkP9KtHRRh5JNF1iEAQhxIac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7449624650832118558","1734500929","2024-12-18T05:48:49.000Z","0",,"https://www.tiktok.com/@themorena702/video/7441378942465887531","false","false",,"0","https://www.tiktok.com/@themorena702/video/7441378942465887531","Get $200 off now and receive your order before Christmas 🚚🎄 Don't miss out on TikTok Shop 🛒 🛍️","6893810131097404417","eufyhome",,"https://www.tiktok.com/@themorena702/video/7441378942465887531"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/676fc249ce09b6177bf16a1864ccc0f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7a13e44&x-expires=1743397200&x-signature=TZBbg1uf%2FnOklEPs7W4fDFIyHO0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7441379924407747370","1732581290","2024-11-26T00:34:50.000Z","1",,"https://www.tiktok.com/@themorena702/video/7441378942465887531","true","false",,"0","https://www.tiktok.com/@themorena702/video/7441378942465887531","Here earlyyyy 1st comment","7432909976461444142","editza.luzania2",,"https://www.tiktok.com/@themorena702/video/7441378942465887531"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/69efa4ad8bd5216e7919528bec8a5e44~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=91b86a42&x-expires=1743397200&x-signature=x39c6Hk5LRrwbQ3CS9IFb1OlmMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7442104310006104862","1732749949","2024-11-27T23:25:49.000Z","0",,"https://www.tiktok.com/@themorena702/video/7441378942465887531","false","false",,"0","https://www.tiktok.com/@themorena702/video/7441378942465887531","W","7399859854116701227","ivillnamgr6",,"https://www.tiktok.com/@themorena702/video/7441378942465887531"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352933010888474670~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f0c88ee&x-expires=1743397200&x-signature=R4x4GjoDLeo1VVw3XGtsrXMLGyA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7434740866379891502","1731035532","2024-11-08T03:12:12.000Z","6",,"https://www.tiktok.com/t/ZP8L2gUsT/","true","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","That dog hair is a paid actor 😂","74466304690151424","myaimscreenname",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7330734759892647942~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f326467&x-expires=1743397200&x-signature=mvpsKU411rXq2DNsRThvtLmyFwY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7434681408566084382","1731021667","2024-11-07T23:21:07.000Z","4",,"https://www.tiktok.com/t/ZP8L2gUsT/","true","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","I got a shark a couple of years ago, and it 's been life changing. Your baby is gettin big and he's super cute btw. 😊","6948592457635742725","rainey208",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0858eecc604128a59d008d95b444d8b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a920dfe9&x-expires=1743397200&x-signature=KoInmTfTFo%2FiXR0uL8iycsIgBX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7452002869724791598","1735054649","2024-12-24T15:37:29.000Z","3",,"https://www.tiktok.com/t/ZP8L2gUsT/","true","false",,"1","https://www.tiktok.com/t/ZP8L2gUsT/","This is hilarious","7021669394397545478","anamarietalksalot",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/68a19951357a7dca47da0c705a211fd4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a294f80d&x-expires=1743397200&x-signature=rEbqUdvKJctNiytXn%2FCOPJ6YCYM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7452020002250818334","1735058622","2024-12-24T16:43:42.000Z","1",,"https://www.tiktok.com/t/ZP8L2gUsT/","false","false","7452002869724791598",,"https://www.tiktok.com/t/ZP8L2gUsT/","I try","6976014613750170630","wildtangledgreen",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e8eee59baf18cb007ab9849ddba8199c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abda395b&x-expires=1743397200&x-signature=zLC0DXXcctMPnJqRJn25fDI2BVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7443225465808569134","1733011002","2024-11-30T23:56:42.000Z","0",,"https://www.tiktok.com/t/ZP8L2gUsT/","false","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","Well done! 😍","6812252370107417605","leylamaahs",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cfbc53d45b68088d21fbd3f668fa402a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57d5c4ec&x-expires=1743397200&x-signature=9m4%2BG2f8N3T1atHfVkdyPbo%2FUBY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7434683518084383519","1731022160","2024-11-07T23:29:20.000Z","3",,"https://www.tiktok.com/t/ZP8L2gUsT/","true","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","Love your humor and creativity.","6892454282957784069","deannampearce",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345456633327140910~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d53ea143&x-expires=1743397200&x-signature=scxzH32We4%2BwRR%2Fpw0To2RBu2Pc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7478178597175657262","1741149161","2025-03-05T04:32:41.000Z","0",,"https://www.tiktok.com/t/ZP8L2gUsT/","false","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","❤️","6872929815793812486","carey.at",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5973a8d385e7d5da1417f9c9a380610f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b041fd9&x-expires=1743397200&x-signature=XAfc6lqF8Q4PdiU6lFGcXNIltFY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7435668459293557535","1731251483","2024-11-10T15:11:23.000Z","2",,"https://www.tiktok.com/t/ZP8L2gUsT/","true","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","Dog hair tumble weed 😅😅😅","6604111400535490566","meecahbear",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5973a8d385e7d5da1417f9c9a380610f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b041fd9&x-expires=1743397200&x-signature=XAfc6lqF8Q4PdiU6lFGcXNIltFY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7435668666182468383","1731251538","2024-11-10T15:12:18.000Z","2",,"https://www.tiktok.com/t/ZP8L2gUsT/","true","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","I bet your crawling son would love the rainbow spots on the carpet","6604111400535490566","meecahbear",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1c82364721ee0fdd0edc62a730ab29be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46c6085e&x-expires=1743397200&x-signature=1Zo23eKNRbSEmvYpyvtJ%2FQ7CjNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7448971055107195678","1734348763","2024-12-16T11:32:43.000Z","1",,"https://www.tiktok.com/t/ZP8L2gUsT/","true","false",,"0","https://www.tiktok.com/t/ZP8L2gUsT/","Last chance to grab $200 off and get it delivered before Christmas 🚚 Shop the Final Sale on TikTok Shop now 🎉","6893810131097404417","eufyhome",,"https://www.tiktok.com/@wildtangledgreen/video/7434608203146579243"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/62cb60a3c64090916f90af61c4c958e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a8a29f7&x-expires=1743397200&x-signature=jZqSyvqFCqXt3TXvZHYG7DOgK8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440532296237515562","1732383952","2024-11-23T17:45:52.000Z","1",," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","false","false",,"3"," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","Hi - does it know when to mop vs. just vacuum? I know yin say it can do both. Thanks!","7141477334490481707","jenny_c_co",,"https://www.tiktok.com/@katlynknaffle/video/7439408268465786155"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/387694fc639f98a70915fd230f3c2562~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9d8b1391&x-expires=1743397200&x-signature=tHJwYnkA0XLUEpyFd9ZIAQ9KC3U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7439411928130405151","1732123080","2024-11-20T17:18:00.000Z","2",," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","false","false",,"0"," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","🥰🥰🥰","6802338249413526533","to_fabulous4u",,"https://www.tiktok.com/@katlynknaffle/video/7439408268465786155"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7329516018089345030~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4837736&x-expires=1743397200&x-signature=0EnrnDOTgQEOu3AxSD%2BuEEGqEEw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440037830069830443","1732268854","2024-11-22T09:47:34.000Z","1",," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","false","false",,"0"," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","🥰🥰🥰","6542936805175377925","suygh",,"https://www.tiktok.com/@katlynknaffle/video/7439408268465786155"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7332888346874707973~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34f277e8&x-expires=1743397200&x-signature=k87OlAWOmdq8BwNUCxILoI%2FCjo0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7440002110106190638","1732260542","2024-11-22T07:29:02.000Z","1",," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","false","false",,"0"," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","🥰🥰🥰","6669228824730025989","laurahicks8323",,"https://www.tiktok.com/@katlynknaffle/video/7439408268465786155"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d30dc09f1769490c8c04d690dd5be1e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07dbcb57&x-expires=1743397200&x-signature=USEf5tKisMvuznYmlpEg0zeZGXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7439566833550082847","1732159144","2024-11-21T03:19:04.000Z","1",," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","false","false",,"0"," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","🥰🥰🥰","7101100669972907054","mskelly202216",,"https://www.tiktok.com/@katlynknaffle/video/7439408268465786155"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a5264f1443b179a89cf36162e3359b09~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e821a5c&x-expires=1743397200&x-signature=3ioMX%2FOHG4upRxWhh8c4NAXLeBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7464722327830545182","1738016139","2025-01-27T22:15:39.000Z","0",," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","false","false",,"0"," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","😁😁😁","6793351256909267974","laurenmccune",,"https://www.tiktok.com/@katlynknaffle/video/7439408268465786155"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9551fb30f3fee55d860ed475fa523606~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5513def7&x-expires=1743397200&x-signature=R4Q2KesbOa3Q%2FUTysuqS%2BKB6UKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7439981758505550638","1732255783","2024-11-22T06:09:43.000Z","1",," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","false","false",,"0"," https://www.tiktok.com/@katlynknaffle/video/7439408268465786155","Girl when did U Buy them Puppies","7153760803789882411","yayarea186",,"https://www.tiktok.com/@katlynknaffle/video/7439408268465786155"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1675f3bfda3c29ffef3c4f260e91c504~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f302ee9&x-expires=1743397200&x-signature=joN%2Fi9AtLbbK7bvWSy8xWwbnATM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7433889989835899678","1730837399","2024-11-05T20:09:59.000Z","0",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","false","false",,"1","https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","Wow!! I need this!!","6647565061954224133","texasgal001",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d3afd5afb633dd7ad899571de2b89373~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0b6ce6f&x-expires=1743397200&x-signature=cEyAtolGnwhNod9MxfMAxwTps1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7433819875913368366","1730821084","2024-11-05T15:38:04.000Z","0",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","false","false",,"1","https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","Love it 🥰🥰🥰","7257611015830225966","thefaithfuljourneyoflife",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/878e1123d6091d97b4202ab9fe237dac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2d1820a5&x-expires=1743397200&x-signature=H7ckVGpPbybNBLIdZr0Gb%2Fup%2F7M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7433857754790806304","1730829912","2024-11-05T18:05:12.000Z","0",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","false","false",,"0","https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","£600 quid 😳","7181554075132068870","kalicho101",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1c82364721ee0fdd0edc62a730ab29be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46c6085e&x-expires=1743397200&x-signature=1Zo23eKNRbSEmvYpyvtJ%2FQ7CjNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7449624864447169310","1734500972","2024-12-18T05:49:32.000Z","0",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","false","false",,"0","https://www.tiktok.com/@cookingdadnation/video/7433819108963126558","Get $200 off now and receive your order before Christmas 🚚🎄 Don't miss out on TikTok Shop 🛒 🛍️","6893810131097404417","eufyhome",,"https://www.tiktok.com/@cookingdadnation/video/7433819108963126558"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7322132803104669702~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76ddc1e8&x-expires=1743397200&x-signature=LP58JyQLllwUpD3Xppsc5Zj24gc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7443109519679324970","1732983999","2024-11-30T16:26:39.000Z","0",," https://www.tiktok.com/@favfamily5/video/7437869211520732459?lang=zh-Hant-TW","false","false",,"0"," https://www.tiktok.com/@favfamily5/video/7437869211520732459?lang=zh-Hant-TW","🥰","6662657291936645125","lucasjfree",,"https://www.tiktok.com/@favfamily5/video/7437869211520732459"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0f57373aa369ab364c6056841d90e854~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75ba8b57&x-expires=1743397200&x-signature=0jwrqjykhYXBewOVGCaCC4VhhNA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7485664181740405522","1742892023","2025-03-25T08:40:23.000Z","2",,"https://www.tiktok.com/@carlyjdot/video/7485402585134828842","true","false",,"0","https://www.tiktok.com/@carlyjdot/video/7485402585134828842","Someone tell me I don’t need that 😅😅","7482514919431128081","isla.pilmore0",,"https://www.tiktok.com/@carlyjdot/video/7485402585134828842"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/759a0da0bf6832e01960c9607a2af3b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cfc4e0b3&x-expires=1743397200&x-signature=BwZJyugtJx3AeleLByA0AHHOvMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7487088102759564078","1743223573","2025-03-29T04:46:13.000Z","0",,"https://www.tiktok.com/@carlyjdot/video/7485402585134828842","false","false",,"0","https://www.tiktok.com/@carlyjdot/video/7485402585134828842","Where is the link? I neeeeeeeed this","6877760694235481094","infrequent.artist",,"https://www.tiktok.com/@carlyjdot/video/7485402585134828842"
